Unique ID,Start Date,End Date,"Q1. What is your current age? 
(Age)","Q2. What is your gender? 
(Gender)","Q3. Which of the following best describes the area or community in which you live? 
(Urban/Rural)","Q4.  Please indicate the answer that includes your entire household income in (previous year) before taxes. 
(Income)","Q6 Which of the following types of alcoholic beverages have you consumed in the past 4 weeks?
(Alcohol Category)",Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Q7. Which of the following beer types of have you consumed in the past 4 weeks? 
(Beer Category )",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Q9. How relevant would you say the shown product is to you based on what you saw and read?
(Concept Relevance)","Q10. How appealing or unappealing is the shown product  to you?
(Concept Appeal)","Q11. How different do you think the shown product is from other beers currently available for purchase?
(Concept Differentiation)","Q12. Thinking about the shown product, which option describes how believable or unbelievable you feel the description and statements made about it are?
(Concept Beleivability)","Q13. How does the price fit with what you’d expect the shown to cost?
(Concept_Price)","Q14. Which statement below best describes how likely you would be to buy shown product if it were available at your local stores?
(Concept_Purchase Intent)","Q15. If the shwon product was available to you, how often would you expect yourself to drink at least one of these products?
(Concept_Drinking Frequency)",Q16A. What is the most important thing you LIKE about the shown concept}?     This can include anything you would want kept for sure or aspects that might drive you to buy or try it…       Please type a detailed response in the space below,"Q16B. What is the most important thing you DISLIKE about the shown concept}?    This can include general concerns, annoyances, or any aspects of the product that need fixed for this to be more appealing to you...     Please type a detailed response in the space below.","Q17. We would like to know what effect this new product might have on the other beverages you buy. If it were available, would the shown product…? 
(Concept_Replacement Product)","Q18_1 What specific product that you are currently using would the shown product replace?
 Please type in ONE specific brand or product per space provided.","Q18_2 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.","Q18_3 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.",OE_Quality_Flag,AI_Detection_29,AI_Detection_30
916.0,2024-10-21 14:44:52,2024-10-21 15:12:52,52.0,1.0,3.0,4.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,5.0,5.0,4.0,4.0,3.0,4.0,5.0,It has a great color to it and looks like it would have a premium-level taste to it.,Nothing in particular.,2.0,Corona Extra,Budweiser,Miller Lite,0.0,Human-Written,Human-Written
917.0,2024-10-21 15:02:07,2024-10-21 15:16:39,60.0,1.0,4.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0,5.0,5.0,4.0,4.0,5.0,8.0,Well Michelob is my favorite beer so anything they put out I'm gonna drink it just to say I tried it.,Nothing,2.0,Michelob ultra,Budwiser,Coors,0.0,Human-Written,Human-Written
918.0,2024-10-21 15:03:47,2024-10-21 15:17:00,54.0,1.0,1.0,12.0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,5.0,5.0,5.0,4.0,3.0,5.0,6.0,Great value,,1.0,,,,0.0,Human-Written,Human-Written
919.0,2024-10-21 15:02:10,2024-10-21 15:17:19,65.0,2.0,3.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,Looks like it is a good amount of calories.,I dont usually drink light beers.,2.0,Miller Light,,,0.0,Human-Written,Human-Written
920.0,2024-10-21 15:14:45,2024-10-21 15:26:15,49.0,1.0,3.0,9.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5.0,5.0,4.0,4.0,3.0,5.0,8.0,The brand and the pic,Nothing,3.0,Hinekan,Bud light,Coors light,0.0,Human-Written,Human-Written
922.0,2024-10-21 15:24:39,2024-10-21 15:41:32,32.0,1.0,3.0,11.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,4.0,4.0,5.0,3.0,3.0,4.0,7.0,The hopefully light flavor,The label could look much better,2.0,Dos Equis,Heineken,Coors Light,0.0,Human-Written,Human-Written
923.0,2024-10-21 15:45:29,2024-10-21 16:02:57,62.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,Organic,There is nothing I dislike about this,1.0,,,,0.0,Human-Written,Human-Written
924.0,2024-10-21 15:12:55,2024-10-21 16:08:38,56.0,1.0,1.0,3.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3.0,4.0,4.0,3.0,4.0,4.0,7.0,The product branding and variety.,Nothing disliked,1.0,,,,0.0,Human-Written,Human-Written
925.0,2024-10-21 16:25:54,2024-10-21 16:35:52,35.0,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,It looks like it has a unique flavor,Low-abv beers aren't very interesting to me,1.0,,,,0.0,Human-Written,Human-Written
926.0,2024-10-21 16:34:03,2024-10-21 16:42:19,59.0,2.0,4.0,9.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,the 85 calories,not sure about taste,1.0,,,,0.0,Human-Written,Human-Written
927.0,2024-10-21 16:34:10,2024-10-21 16:47:51,59.0,2.0,3.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,5.0,4.0,4.0,3.0,3.0,7.0,The lower calorie and lower alcohol is content,The price,3.0,Coors light,Keystone,Ultra,0.0,Human-Written,Human-Written
928.0,2024-10-21 16:43:32,2024-10-21 16:53:11,60.0,2.0,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,Nothing,The whole concept,1.0,,,,1.0,Human-Written,Human-Written
929.0,2024-10-21 17:05:45,2024-10-21 17:10:38,54.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,Everything,Nothing,2.0,Nothing,Nothing,Nothing,0.0,Human-Written,Human-Written
930.0,2024-10-21 17:11:51,2024-10-21 17:16:12,27.0,1.0,2.0,3.0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,3.0,4.0,2.0,4.0,1.0,5.0,Everything,Nothing,2.0,Coors  light,Nothing,Nothing,0.0,Human-Written,Human-Written
931.0,2024-10-21 17:16:39,2024-10-21 17:28:40,35.0,2.0,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,It's light and refreshing. At least that's what people say.,It's to light for me,1.0,,,,1.0,Human-Written,Human-Written
932.0,2024-10-21 17:27:07,2024-10-21 17:37:08,34.0,1.0,1.0,9.0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,The brand,The taste,2.0,Flavor,Bottle,Light,0.0,Human-Written,Human-Written
933.0,2024-10-21 17:22:20,2024-10-21 17:37:43,63.0,1.0,4.0,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,It's different,Nothing,1.0,,,,0.0,Human-Written,Human-Written
935.0,2024-10-21 17:43:51,2024-10-21 17:52:02,54.0,2.0,4.0,7.0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4.0,5.0,5.0,4.0,3.0,5.0,6.0,looks like it's high quality,nothing,2.0,corona,angry orchard,budweiser,0.0,Human-Written,Human-Written
936.0,2024-10-21 17:43:09,2024-10-21 17:52:51,50.0,1.0,3.0,11.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,I have never had it so but I would be willing to try it,I've never had it but I will be willing to try it,2.0,Busch Light,Bud Light,Corona,0.0,Human-Written,Human-Written
939.0,2024-10-21 17:05:33,2024-10-21 17:57:49,54.0,2.0,1.0,6.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,1.0,5.0,8.0,I like the low calorie count.,Nothing.,2.0,Miller Lite,Coors Light,Busch Light,0.0,Human-Written,Human-Written
940.0,2024-10-21 17:51:31,2024-10-21 18:00:43,60.0,1.0,4.0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,kinda like Michelob from back in the day so might give it a try,price and organic just a scam,1.0,,,,0.0,Human-Written,Human-Written
941.0,2024-10-21 17:59:36,2024-10-21 18:06:59,28.0,1.0,3.0,11.0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,5.0,5.0,4.0,4.0,2.0,5.0,7.0,The taste,Price,2.0,Bud light sugar free,Budweiser,Corona,0.0,Human-Written,Human-Written
942.0,2024-10-21 17:56:03,2024-10-21 18:07:09,43.0,2.0,3.0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,probably the taste,"If Im going to drink beer, I want full alcohol content.",1.0,,,,0.0,Human-Written,Human-Written
943.0,2024-10-21 17:58:29,2024-10-21 18:07:15,55.0,1.0,1.0,9.0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,its taste light and has a good color to it,nothing at all,1.0,,,,0.0,Human-Written,Human-Written
944.0,2024-10-21 17:59:27,2024-10-21 18:08:22,57.0,2.0,1.0,8.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,I like that it’s certified organic and from a reputable brand.,Nothing,1.0,,,,0.0,Human-Written,Human-Written
945.0,2024-10-21 18:01:16,2024-10-21 18:09:31,56.0,2.0,5.0,5.0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,5.0,5.0,5.0,4.0,3.0,4.0,7.0,70 calories and low carb,Nothing to dislike,2.0,Budweiser Next,Michelob Ultra,Coors light,0.0,Human-Written,Human-Written
946.0,2024-10-21 18:01:12,2024-10-21 18:09:53,46.0,1.0,1.0,8.0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,2.0,3.0,4.0,3.0,3.0,3.0,7.0,"I trust the brand and they also have a great sense of their customers via their TV ads, etc.","They do seem to skimp on design, sadly.",2.0,Corona,Angry Orchard Hard Cider,Guiness,0.0,Human-Written,Human-Written
947.0,2024-10-21 18:04:33,2024-10-21 18:17:06,35.0,1.0,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.0,4.0,3.0,3.0,3.0,3.0,7.0,I like the color and the light flavor,I'd rather it be a mexican beer,2.0,Corona,Michelob,Bud Lite,0.0,Human-Written,Human-Written
949.0,2024-10-21 18:15:08,2024-10-21 18:20:49,38.0,2.0,3.0,4.0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,The smooth taste,Nothing,2.0,Budlight,Stella,Blue moon,0.0,Human-Written,Human-Written
950.0,2024-10-21 18:09:56,2024-10-21 18:21:26,54.0,2.0,1.0,12.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,5.0,5.0,5.0,4.0,3.0,4.0,5.0,MORE CRISPTY,NONE,1.0,,,,0.0,Human-Written,Human-Written
951.0,2024-10-21 18:21:56,2024-10-21 18:28:26,32.0,1.0,1.0,4.0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,4.0,4.0,3.0,4.0,3.0,4.0,6.0,i think it sounds good and the price is pretty good i would try it.,i dont dislike anything about it.,2.0,busch light,bud light,budweiser,0.0,Human-Written,Human-Written
952.0,2024-10-21 18:17:16,2024-10-21 18:29:37,40.0,1.0,4.0,3.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,4.0,4.0,4.0,3.0,3.0,4.0,7.0,The flavor,The label,2.0,Pabst blue ribbon,Corona,Heineken,0.0,Human-Written,Human-Written
955.0,2024-10-21 18:23:42,2024-10-21 18:37:08,64.0,2.0,5.0,5.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.0,5.0,4.0,3.0,4.0,5.0,6.0,its refreshing and unique,i dislike nothing about it,2.0,bud light,budwieser,natural light,0.0,Human-Written,Human-Written
956.0,2024-10-21 18:34:59,2024-10-21 18:46:09,54.0,2.0,5.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,It's light,Nothing,1.0,,,,0.0,Human-Written,Human-Written
957.0,2024-10-21 18:34:51,2024-10-21 18:47:09,41.0,2.0,5.0,6.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,That it's gold standard.,That it's a light beer.,1.0,,,,0.0,Human-Written,Human-Written
959.0,2024-10-21 18:45:04,2024-10-21 18:59:44,47.0,2.0,2.0,1.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,1.0,5.0,3.0,5.0,1.0,4.0,Don't like the taste,Same thing,2.0,Budweiser,Corona,Bud light,0.0,Human-Written,Human-Written
960.0,2024-10-21 18:54:11,2024-10-21 19:00:53,58.0,1.0,1.0,7.0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,5.0,4.0,4.0,4.0,3.0,4.0,6.0,The way is is professionally crafted,I like everything I read about the product,3.0,Miller,Budweiser,Coors,0.0,Human-Written,Human-Written
962.0,2024-10-21 18:50:06,2024-10-21 19:03:41,42.0,1.0,3.0,12.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,Interested in extra light,Not sure havent tried it yet,2.0,Mich ultra,Bud light,Rum,0.0,Human-Written,Human-Written
963.0,2024-10-21 18:55:08,2024-10-21 19:04:07,46.0,2.0,3.0,6.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,I love the taste of it,Nothing,1.0,,,,0.0,Human-Written,Human-Written
964.0,2024-10-21 19:00:52,2024-10-21 19:12:06,50.0,1.0,2.0,6.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,2.0,4.0,4.0,3.0,4.0,6.0,It's very nice and New and different than the other brands,Nothing at all really..I can't find anything wrong,1.0,,,,0.0,Human-Written,Human-Written
965.0,2024-10-21 18:57:32,2024-10-21 19:12:15,54.0,2.0,3.0,12.0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,looks delicious,nothing,2.0,vodka,corona,wine,0.0,Human-Written,Human-Written
967.0,2024-10-21 19:11:30,2024-10-21 19:17:05,54.0,1.0,3.0,10.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4.0,4.0,2.0,4.0,4.0,3.0,6.0,It’s lower calorie,Price is expensive,2.0,Coors,Corona,Modelo,0.0,Human-Written,Human-Written
969.0,2024-10-21 19:11:15,2024-10-21 19:23:24,35.0,2.0,3.0,4.0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,Everything,Nothing,3.0,Bod light,Budweiser,Modelo,0.0,Human-Written,Human-Written
971.0,2024-10-21 19:22:19,2024-10-21 19:27:56,46.0,2.0,3.0,9.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,2.0,2.0,3.0,4.0,2.0,0.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
972.0,2024-10-21 19:21:01,2024-10-21 19:28:07,57.0,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,nothing,nothing,1.0,,,,1.0,Human-Written,Human-Written
973.0,2024-10-21 19:20:29,2024-10-21 19:30:20,37.0,2.0,1.0,11.0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1.0,5.0,5.0,4.0,3.0,5.0,7.0,i like test,nothing,3.0,good,best,better,0.0,Human-Written,Human-Written
974.0,2024-10-21 19:15:59,2024-10-21 19:39:07,38.0,1.0,1.0,12.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5.0,4.0,5.0,3.0,4.0,5.0,7.0,I like the whole aesthetic,Nothing for now,2.0,,,,0.0,Human-Written,Human-Written
975.0,2024-10-21 19:27:01,2024-10-21 19:40:17,59.0,1.0,3.0,11.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,Crisp and clean taste,The cost,2.0,Coors,Bud,Light,0.0,Human-Written,Human-Written
977.0,2024-10-21 19:33:26,2024-10-21 19:42:32,48.0,1.0,3.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,just okay,no interest,1.0,,,,0.0,Human-Written,Human-Written
978.0,2024-10-21 18:48:28,2024-10-21 19:46:56,43.0,1.0,1.0,4.0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,3.0,2.0,4.0,4.0,3.0,3.0,6.0,I like that it is made from organic materials.,It seems like it is a lighter beer than i normally would drink.,2.0,Coors light,Bud Light,Budweiser,0.0,Human-Written,Human-Written
980.0,2024-10-21 19:44:44,2024-10-21 20:03:52,44.0,2.0,3.0,5.0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,Michelob is a great brand,The original Michelob was the best,1.0,,,,0.0,Human-Written,Human-Written
981.0,2024-10-21 19:56:02,2024-10-21 20:04:41,26.0,1.0,1.0,11.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,4.0,3.0,2.0,3.0,4.0,4.0,7.0,I like the brand in general.,It just that the taste is too cliche.,2.0,Bud Light,Keystone Light,Heineken,0.0,Human-Written,Human-Written
982.0,2024-10-21 20:01:46,2024-10-21 20:08:56,33.0,1.0,1.0,8.0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,5.0,5.0,4.0,4.0,3.0,5.0,7.0,very great look and design,nothing at all,3.0,budlight,modelo,Budweiser,0.0,Human-Written,Human-Written
983.0,2024-10-21 19:56:44,2024-10-21 20:09:52,44.0,2.0,3.0,7.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,I like that it's more light and Airy than other beers. So when I drink it it doesn't feel heavy in the stomach,I don't specifically dislike anything.,2.0,Busch light,Bud,Coors,0.0,Human-Written,Human-Written
985.0,2024-10-21 19:54:50,2024-10-21 20:12:19,46.0,1.0,1.0,8.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
986.0,2024-10-21 19:54:36,2024-10-21 20:13:12,55.0,2.0,1.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,Only 70 calories.,Don't like the taste.,1.0,,,,0.0,Human-Written,Human-Written
987.0,2024-10-21 20:00:09,2024-10-21 20:15:25,45.0,1.0,1.0,7.0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,Packaging,Nothing,2.0,Light beer,Light lager,Ultra Gold,0.0,Human-Written,Human-Written
989.0,2024-10-21 20:09:22,2024-10-21 20:18:31,28.0,2.0,1.0,8.0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,It sounds really refreshing with the name,nothing,3.0,brooklyn brewery summer ale,stella,brooklyn lager,0.0,Human-Written,Human-Written
990.0,2024-10-21 20:07:31,2024-10-21 20:21:44,48.0,1.0,1.0,8.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2.0,1.0,5.0,3.0,4.0,1.0,1.0,The logo looks cool,It looks and sounds gross,1.0,,,,0.0,Human-Written,Human-Written
991.0,2024-10-21 20:09:31,2024-10-21 20:21:57,41.0,2.0,3.0,11.0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,The lower calorie and saying organic,"Price,",2.0,Budweiser,Wine cooler,Coors,0.0,Human-Written,Human-Written
993.0,2024-10-21 20:19:02,2024-10-21 20:29:10,53.0,1.0,1.0,12.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,It's low in carbs,Nothing to add,1.0,,,,0.0,Human-Written,Human-Written
994.0,2024-10-21 20:15:06,2024-10-21 20:31:28,42.0,1.0,3.0,8.0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,5.0,5.0,4.0,4.0,3.0,5.0,7.0,Description,Nothing,1.0,,,,0.0,Human-Written,Human-Written
996.0,2024-10-21 20:19:12,2024-10-21 20:33:06,56.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,3.0,5.0,1.0,3.0,1.0,0.0,Color of label,Taste,2.0,Bud,Coor,,0.0,Human-Written,Human-Written
997.0,2024-10-21 20:26:19,2024-10-21 20:33:32,49.0,2.0,3.0,11.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5.0,5.0,3.0,4.0,3.0,5.0,6.0,It's so refreshing and light,I prefer miller lite is all,1.0,,,,0.0,Human-Written,Human-Written
998.0,2024-10-21 20:29:03,2024-10-21 20:33:52,22.0,2.0,1.0,7.0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,i like that I know the brand and it’s familiar,I don’t especially like the taste of it,2.0,corona,modelo,bud light,0.0,Human-Written,Human-Written
999.0,2024-10-21 20:03:36,2024-10-21 20:34:47,65.0,1.0,5.0,4.0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,4.0,5.0,5.0,4.0,3.0,5.0,7.0,Only 70 calories less alcohol Than  theirs other light beer’s and tasty great.,From what I said seen there is nothing I dislike,2.0,Miller,Miller lite,Keystone,0.0,Human-Written,Human-Written
1000.0,2024-10-21 20:30:38,2024-10-21 20:36:58,55.0,1.0,1.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,It has alcohol,Nothing,2.0,Budweiser,Coors,Miller,0.0,Human-Written,Human-Written
1002.0,2024-10-21 20:21:54,2024-10-21 20:38:00,60.0,2.0,3.0,5.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,4.0,5.0,4.0,3.0,4.0,8.0,New light organic,Nothing really,3.0,Bud light,Yager,Fireball,0.0,Human-Written,Human-Written
1004.0,2024-10-21 20:28:18,2024-10-21 20:38:45,54.0,2.0,2.0,8.0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,I like that its certified organic.,I really didnt see anything I didnt dislike about this product.,2.0,miller lite,coors,bud,0.0,Human-Written,Human-Written
1007.0,2024-10-21 20:33:43,2024-10-21 20:42:50,42.0,2.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1008.0,2024-10-21 20:37:23,2024-10-21 20:42:57,34.0,1.0,1.0,7.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Nothing,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1010.0,2024-10-21 20:19:18,2024-10-21 20:48:59,42.0,2.0,1.0,6.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,I like trying new beer,Nothing,1.0,,,,0.0,Human-Written,Human-Written
1012.0,2024-10-21 20:44:12,2024-10-21 20:55:13,36.0,2.0,1.0,1.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,3.0,4.0,2.0,3.0,3.0,3.0,3.0,I like that it was 70 calories. I like the design of the bottle and I like the way it was advertised.,I don’t really like light beers. If the beer is different I would have to try and sample it to know if it is true.,1.0,,,,0.0,Human-Written,Human-Written
1015.0,2024-10-21 20:57:27,2024-10-21 21:07:13,24.0,1.0,5.0,5.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4.0,5.0,2.0,3.0,3.0,3.0,7.0,It is good.,Nothing.,2.0,Miller High Life beer,unsure,unsure,0.0,Human-Written,Human-Written
1017.0,2024-10-21 20:57:46,2024-10-21 21:10:08,65.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,The brand and the bottle,I don't like that it was Lager,1.0,,,,0.0,Human-Written,Human-Written
1018.0,2024-10-21 20:54:51,2024-10-21 21:13:13,52.0,1.0,3.0,11.0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,The color is nice,I don’t like the taste,2.0,Blue moon,Yunglin,Corona,0.0,Human-Written,Human-Written
1019.0,2024-10-21 21:07:14,2024-10-21 21:16:06,37.0,2.0,4.0,5.0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,3.0,3.0,2.0,3.0,3.0,2.0,7.0,The low calorie count,The taste,2.0,Bud light,Budweiser,Pabts blue ribbon,0.0,Human-Written,Human-Written
1020.0,2024-10-21 20:58:39,2024-10-21 21:17:54,61.0,1.0,4.0,7.0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,5.0,5.0,3.0,4.0,3.0,5.0,6.0,The taste and the calories.,Nothing,2.0,Miller lite,Busch light,Coors light,0.0,Human-Written,Human-Written
1021.0,2024-10-21 20:56:24,2024-10-21 21:28:14,49.0,2.0,5.0,4.0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,Color of the lager looks somewhat appealing,It defeats the purpose of buying alcohol,1.0,,,,0.0,Human-Written,Human-Written
1023.0,2024-10-21 21:27:38,2024-10-21 21:36:24,46.0,1.0,1.0,11.0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,The taste,Nothing,3.0,Budweiser,Bud Light,Bud ice,0.0,Human-Written,Human-Written
1024.0,2024-10-21 21:28:03,2024-10-21 21:42:08,54.0,2.0,5.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,Light on calories,Organic does not sound tastey.,1.0,,,,0.0,Human-Written,Human-Written
1025.0,2024-10-21 21:37:02,2024-10-21 21:45:39,39.0,2.0,1.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,5.0,2.0,3.0,4.0,3.0,6.0,It's packaged I'm very appealing and looks more healthy,How it's ultra packed,1.0,,,,0.0,Human-Written,Human-Written
1026.0,2024-10-21 21:42:50,2024-10-21 21:48:54,32.0,2.0,3.0,7.0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,I like the low calories,nothing,2.0,Miller lite,,NOne,0.0,Human-Written,Human-Written
1027.0,2024-10-21 21:43:15,2024-10-21 21:51:22,31.0,1.0,1.0,10.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,4.0,3.0,3.0,5.0,4.0,6.0,I like the fact that it taste better than most brands,I don’t like the fact that their packaging is horrible,1.0,,,,0.0,Human-Written,Human-Written
1028.0,2024-10-21 21:23:40,2024-10-21 21:56:47,50.0,2.0,2.0,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5.0,5.0,4.0,4.0,5.0,5.0,7.0,Smooth taste,Nothing,3.0,Miller,Nothing,Nothing,0.0,Human-Written,Human-Written
